seed,task,split,episode,pose_shift,support_shift,occlusion,semantic_shift,contact_shift,distractor_density,counterfactual_need,visible_signal,latent_affordance,best_counterfactual_gain,affordance_label,counterfactual_label,unsafe_action_pressure
0,cluttered_rearrangement_pick,nominal_affordance,10,0.0,0.016749297745023928,0.05434719927022736,0.1509712280751749,0.1631368998394657,0.13328234547130968,0.24839830814396155,0.5793985481035894,0.5840067472183904,0.2591078541396687,1,0,0.3544386462339735
0,cluttered_rearrangement_pick,nominal_affordance,11,0.0,0.0,0.0,0.07274137292166581,0.09327301940070427,0.17000169919457309,0.10557510634863375,0.6735880268885057,0.5197746403781929,0.13816282510112435,1,0,0.3178633826730797
0,cluttered_rearrangement_pick,nominal_affordance,12,0.06939140527067565,0.06050751309067447,0.1145894076401094,0.05597010606104988,0.08234656011712833,0.12332785215738934,0.1845143163020821,0.7070727915796452,0.5830309976313232,0.1753772380527181,1,0,0.2218259506517541
0,cluttered_rearrangement_pick,nominal_affordance,13,0.006005939277932752,0.0,0.06853972104883893,0.09075125432884139,0.1527094130839218,0.10767588232763146,0.25995883557932126,0.6815928015309499,0.647287180604181,0.20876378734613193,1,0,0.364477588454947
0,cluttered_rearrangement_pick,nominal_affordance,14,0.0,0.08227507494721625,0.15686862811588945,0.0674423780237248,0.14321616311944343,0.025867824494786182,0.22721941276167762,0.6889977884066347,0.6555733607563229,0.17292677060921166,1,0,0.25056319176027175
0,cluttered_rearrangement_pick,nominal_affordance,15,0.0,0.06908928057154075,0.10041972102775998,0.05270701594523694,0.12214248920712749,0.11586369019857806,0.20054325822289054,0.6786149171599455,0.5796997937321121,0.13501673191364583,1,0,0.3041798607499714
0,cluttered_rearrangement_pick,nominal_affordance,16,0.050702065385962926,0.01869683975378905,0.18501755498810582,0.09907844224753606,0.11348417278549158,0.11244659329787016,0.26159158771853985,0.5585263504564134,0.4644744057615099,0.25132045734593295,0,0,0.3498532138225702
0,cluttered_rearrangement_pick,nominal_affordance,17,0.01648980720819281,0.0,0.13267054548244733,0.0612186722475495,0.07008545616553191,0.08033613322730779,0.31928368963959297,0.7419270747580919,0.6226803726058069,0.20648853832503825,1,0,0.2775705797643146
0,cluttered_rearrangement_pick,nominal_affordance,18,0.0,0.0,0.13620080758988573,0.11575248223318552,0.0,0.08068569267403247,0.2485691214661468,0.6088283315087843,0.606880722344709,0.16800890331570595,1,0,0.2514397569584089
0,cluttered_rearrangement_pick,nominal_affordance,19,0.004443504697711556,0.0,0.1341050042415587,0.07153157244334027,0.11985844959957673,0.1000587726258592,0.21995992865421377,0.6243913582340831,0.49453623452693857,0.18353972959108553,0,0,0.3484777280641772
0,cluttered_rearrangement_pick,nominal_affordance,20,0.033826393376647584,0.04912878250124828,0.0786270867948019,0.019200097748447192,0.08169616521719099,0.12312438023526717,0.1886859383058658,0.5993454082378151,0.538864363474051,0.23530865421032088,1,0,0.29299159679381187
0,cluttered_rearrangement_pick,nominal_affordance,21,0.025214893670053314,0.0,0.029121580186756743,0.09422468037697052,0.031255862639206974,0.11783900781699945,0.2326900981230186,0.5929883631922535,0.5604119733069081,0.2284511282496857,1,0,0.2843601386246656
0,cluttered_rearrangement_pick,nominal_affordance,22,0.0,0.005326916704598182,0.05692352882031122,0.0826738172501039,0.0965459318852805,0.13231323484213728,0.21542577585109676,0.6394938894590556,0.6777324779962831,0.16192102273908887,1,0,0.34911237159433195
0,cluttered_rearrangement_pick,nominal_affordance,23,0.0,0.0,0.10994735981784051,0.08410491226391471,0.09617854227566763,0.13946772929142048,0.26170798131079515,0.6241174677540978,0.5384717734873626,0.19406689159263418,1,0,0.22143760340167343
0,cluttered_rearrangement_pick,nominal_affordance,24,0.0,0.0,0.09320287964570237,0.10184684875780459,0.07233936327831596,0.07673638483925696,0.20403775398923138,0.5587306309033013,0.564575565010369,0.2086520992104849,1,0,0.2746902267918534
0,cluttered_rearrangement_pick,nominal_affordance,25,0.03650406728025926,0.054822112199663216,0.13532292744003002,0.058041238048438366,0.012750962401089597,0.07262721797142757,0.1925086917036782,0.6378561393889212,0.5005599791534581,0.11007406290744312,1,0,0.24350678063858303
0,cluttered_rearrangement_pick,nominal_affordance,26,0.02908781215826552,0.0,0.10673895031818659,0.0819188692486566,0.04256188981963549,0.07647845665526296,0.2675058750321031,0.5624550772245224,0.6471341810472131,0.19030308334706722,1,0,0.104974567570992
0,cluttered_rearrangement_pick,nominal_affordance,27,0.06290456753262735,0.01032979805298085,0.06088506502581656,0.031530954173895814,0.09479598499780593,0.0941788005532416,0.2807370162413413,0.6569761128192572,0.671770164317735,0.23559217689127065,1,0,0.29445751997829506
0,cluttered_rearrangement_pick,nominal_affordance,28,0.0,0.0,0.03537209781059628,0.097321344171072,0.07796584941025825,0.08791769972435562,0.22892925496033498,0.6013940209946365,0.6274825477820556,0.18751646416142928,1,0,0.2960117165976722
0,cluttered_rearrangement_pick,nominal_affordance,29,0.0,0.04873122765623317,0.03482480357540318,0.13699098229219206,0.03358619214954526,0.0,0.1605072512470442,0.6782616907436817,0.49946346058012236,0.1664250609813689,0,0,0.2634912616103034
0,cluttered_rearrangement_pick,nominal_affordance,30,0.012163352661212396,0.01965149085815978,0.14227540499000518,0.0664199229610411,0.13211318107754372,0.11298019435355752,0.2526999466779862,0.6371323885988324,0.49165518999359215,0.16377422325811136,0,0,0.33186812306506225
0,cluttered_rearrangement_pick,nominal_affordance,31,0.0,0.04023211560672561,0.1073968630027829,0.13966935605745517,0.10074177310465705,0.2035456694520857,0.2199871569836659,0.614948829796298,0.5430979581733942,0.2104610345495162,1,0,0.3041419834928087
0,cluttered_rearrangement_pick,pose_shift,0,0.2900866632279339,0.09048339741783817,0.12857730636498,0.10456852701902317,0.05244664427143629,0.11052858098031679,0.39890401111596585,0.6534946913159401,0.5452908265189835,0.20740431265915293,1,0,0.28257511431471954
0,cluttered_rearrangement_pick,pose_shift,1,0.24934451253460574,0.0304059403734102,0.09711397188376547,0.1800087800566312,0.13937038619993544,0.22582410257752009,0.29673318882704525,0.557275458461994,0.44956863651654705,0.31724256079884583,0,0,0.36436846445200516
0,cluttered_rearrangement_pick,pose_shift,2,0.280851787411783,0.13245189022959347,0.1751340193433759,0.1568962262838562,0.1665450624967906,0.17223858366810732,0.3445947538456293,0.48637972545495606,0.5664889814163147,0.21958245106779445,1,0,0.3946865233022436
0,cluttered_rearrangement_pick,pose_shift,3,0.33318949594127506,0.12219985566275496,0.10945888090206962,0.08449148448663768,0.19183288303072504,0.18616799290199507,0.31639347124258305,0.49351198859458495,0.4723796901400561,0.24775962332174525,0,0,0.3519422519907933
0,cluttered_rearrangement_pick,pose_shift,4,0.2803595602944562,0.057018747453603164,0.14072217809669899,0.09343528647171913,0.06623018616400698,0.16449779622330832,0.22411274442237797,0.5380750229008727,0.49907722575120816,0.250090217428216,0,0,0.3081844861322113
0,cluttered_rearrangement_pick,pose_shift,5,0.35563092564864207,0.06764784105094623,0.21446177904231759,0.1050169051240376,0.06199709782376821,0.20893846986614675,0.2732802711975344,0.49315891362276626,0.44639568307830363,0.2477002221880043,0,0,0.29831792077570285
0,cluttered_rearrangement_pick,pose_shift,6,0.2801785232656007,0.06596552745473379,0.2408867184157501,0.167101562169795,0.17971976418692617,0.19583484865749204,0.42781764673415335,0.5314714081516961,0.5885858653577336,0.3210634978672161,1,1,0.3683852095474741
0,cluttered_rearrangement_pick,pose_shift,7,0.31948131161519444,0.08737397944472902,0.13529798306867252,0.09886084600977287,0.16769314612356379,0.12331955772789319,0.325683289388464,0.5717084191842041,0.5615730032964722,0.2226284547442428,1,0,0.33415928188960414
0,cluttered_rearrangement_pick,pose_shift,8,0.19380957720055803,0.08144314065945654,0.19716240361566423,0.1810032621499591,0.10900819293213528,0.130089443228757,0.22518574837339544,0.5075390823742544,0.47913719639410934,0.2189187380161191,0,0,0.32073068444016767
0,cluttered_rearrangement_pick,pose_shift,9,0.35882270121399856,0.0,0.09917665199870672,0.06816178166808727,0.20298460375525623,0.20373566114889816,0.38420240825689717,0.5570354954118625,0.631698739188744,0.25861993168319425,1,0,0.2707307990681156
0,cluttered_rearrangement_pick,pose_shift,10,0.3305163901107993,0.02133244467547061,0.09278439852219866,0.13067857266995783,0.14467732275655237,0.1536409326806737,0.28532753531800725,0.6290440911497764,0.5698691858160817,0.22739205961561373,1,0,0.3712726395266404
0,cluttered_rearrangement_pick,pose_shift,11,0.34816021135184394,0.04612868137587467,0.12613340746128512,0.12456765461125525,0.16318963742779452,0.2101819119234028,0.29695426071775183,0.6125514587513504,0.4590461288356069,0.23748919260874812,0,0,0.38512793399467954
0,cluttered_rearrangement_pick,pose_shift,12,0.2857688685607294,0.05617936305305449,0.14446173895351802,0.1689549503251075,0.20433163605898783,0.1654635803615217,0.36039622559847706,0.5639570623206606,0.5799387627946481,0.203513256450097,1,0,0.39443774759949635
0,cluttered_rearrangement_pick,pose_shift,13,0.3405053984045783,0.028429016627138877,0.07764647952067047,0.14094967296570565,0.0717601670129662,0.13919057501241922,0.26960731423953455,0.7016693522052031,0.6398298967074293,0.22055002130107954,1,0,0.24169019303803066
0,cluttered_rearrangement_pick,pose_shift,14,0.3625097378026094,0.02913795673035017,0.07395682628282112,0.108647581395093,0.11844819023672136,0.20149822866166472,0.21588764376358704,0.6807667634835219,0.5816504577389731,0.21596768374270883,1,0,0.2596324986962033
0,cluttered_rearrangement_pick,pose_shift,15,0.26861322718890446,0.06966930439972083,0.0861718382040162,0.18275157855710658,0.24255442728731294,0.26315933785956674,0.35497885435209886,0.5719690018283949,0.5697352430511156,0.3525207134896409,1,1,0.43655507411046895
0,cluttered_rearrangement_pick,pose_shift,16,0.2786461459052303,0.020552837068001168,0.12826386228327755,0.13121310527517843,0.1458130609236384,0.13769969726962888,0.29951689136501375,0.5052195307766583,0.4905102920560016,0.26026070249114575,0,0,0.32753388824862373
0,cluttered_rearrangement_pick,pose_shift,17,0.3026662365175673,0.02318154551191098,0.13464462388569395,0.09959842556683329,0.12095353658007268,0.23179982530862722,0.3310453268754407,0.5376565259727354,0.5315979685567541,0.23174954849863585,1,0,0.31923240007683545
0,cluttered_rearrangement_pick,pose_shift,18,0.28197302106736805,0.06678716961082337,0.15437144716787737,0.14182474376761933,0.18317433363236874,0.2748409210544822,0.24233014824476495,0.5906954920017833,0.6074188567226582,0.22149358903703387,1,0,0.3392309446933293
0,cluttered_rearrangement_pick,pose_shift,19,0.3596527295116765,0.10378415682245837,0.2116031189515541,0.1440096834951345,0.143609109795549,0.24949173159285787,0.3023894207715783,0.4747867098226816,0.4813533338529887,0.3882503211703785,0,0,0.3609562666953502
0,cluttered_rearrangement_pick,pose_shift,20,0.2521002322028095,0.067326311975097,0.16487999749886095,0.19532130651586227,0.10199307079398223,0.17246880578215754,0.28545217665191147,0.576243235074208,0.559471104890289,0.2607840012452233,1,0,0.31380816039043824
0,cluttered_rearrangement_pick,pose_shift,21,0.3353653513770483,0.0039607087171968924,0.11203859400059851,0.13574940793342571,0.09510923350557532,0.17593885910324455,0.3001260517559089,0.5776612990148842,0.5050900798381102,0.18093514302649305,1,0,0.31631574244287275
0,cluttered_rearrangement_pick,pose_shift,22,0.2619804273217151,0.057646231275070174,0.20683720742440403,0.168227238622924,0.16674297128842028,0.19284680674081392,0.3851282276679566,0.5562738098355359,0.5649620294555343,0.17800103958821561,1,0,0.3438662737189143
0,cluttered_rearrangement_pick,pose_shift,23,0.3612205002582633,0.036598652217675776,0.19550950423207167,0.05815934284441034,0.14180370886209007,0.14190943309708978,0.26955781902768894,0.5602660119198704,0.4491455899527038,0.15789388876926916,0,0,0.3427268260336198
0,cluttered_rearrangement_pick,pose_shift,24,0.2939881124998517,0.06967545509062917,0.13937468783981993,0.1559762458758209,0.08398919047373869,0.13575840485834553,0.2490969314531289,0.5233135188472524,0.6159650954487791,0.24927413546652474,1,0,0.2760344829575727
0,cluttered_rearrangement_pick,pose_shift,25,0.22043702000324644,0.01323338816204811,0.1025187452872261,0.15673700580615524,0.13109945000270942,0.150359999751105,0.36260270500724245,0.6090836376930212,0.5005371108617621,0.23866888526375205,1,0,0.3522860727681419
0,cluttered_rearrangement_pick,pose_shift,26,0.3470843857948096,0.04154327305605018,0.15158784893461955,0.1498323074863313,0.16207832393141003,0.14510472162985746,0.37570375994604105,0.5424699507261234,0.5218093339831437,0.27145163946766226,1,0,0.36292486687609027
0,cluttered_rearrangement_pick,pose_shift,27,0.3029837980324389,0.0736819326435664,0.13423129407171527,0.19784713330483222,0.15593977416019741,0.11449780593387136,0.25598333774787574,0.6219019258168309,0.5459527864749576,0.18586319981388028,1,0,0.36855034170799134
0,cluttered_rearrangement_pick,pose_shift,28,0.30805864694042284,0.0016492505767459198,0.03650523907450867,0.1420742896407402,0.1862605564994448,0.1536624627455565,0.3542584205680195,0.6182056838496485,0.6233704410143146,0.27649095724594636,1,0,0.20412741469162332
0,cluttered_rearrangement_pick,pose_shift,29,0.38366314991426753,0.045484828184685175,0.12492547597098957,0.13400043776166803,0.20892235702385767,0.15680735264706883,0.254447394648889,0.5531419380052248,0.5689776187921781,0.21416688251556354,1,0,0.2738433922213087
0,cluttered_rearrangement_pick,pose_shift,30,0.2513401914353844,0.1123263373830827,0.08925751318308475,0.12753534944203554,0.16662765059950613,0.0947121602603733,0.3056534647203929,0.6286670794761079,0.46560456300385555,0.196511664032978,0,0,0.3590716910910153
0,cluttered_rearrangement_pick,pose_shift,31,0.37484219264067026,0.09342066165082072,0.17857322174377394,0.12206846307763639,0.1711640465866108,0.13587223024060086,0.2878118471605546,0.6252291500972025,0.5552544062464687,0.2675704418891824,1,0,0.37413426738006667
0,cluttered_rearrangement_pick,support_shift,0,0.010814086512008242,0.277103761722953,0.09776748934097998,0.11432110742490482,0.18201184654408498,0.20400160550413132,0.32736658803654056,0.5091417677024938,0.540826012664508,0.25531938122308606,1,0,0.42319249789983177
0,cluttered_rearrangement_pick,support_shift,1,0.08990512802119854,0.2978513825564273,0.12405338033416993,0.16539528646512483,0.20417563837203864,0.15652454020128945,0.2820948445180884,0.5174388927407675,0.4806046681917495,0.28117858467410434,0,0,0.4445651006107726
0,cluttered_rearrangement_pick,support_shift,2,0.15106433079953352,0.4134588824354772,0.12286184806175002,0.15986547655755767,0.16495862310779574,0.16614140197193172,0.3124387909556072,0.5926756778322684,0.5220998558848741,0.3117037609245636,1,0,0.39515288562158696
0,cluttered_rearrangement_pick,support_shift,3,0.014141926601637857,0.3151020801376262,0.1413047575854752,0.181505595012113,0.1258404955899344,0.2029575544492205,0.34421511382709435,0.5378703764768162,0.56996570046693,0.3094233350728078,1,1,0.4003802598903183
0,cluttered_rearrangement_pick,support_shift,4,0.05195959678949427,0.3054885330807719,0.18414303690153414,0.14741285606074336,0.2695126537906255,0.22786651104494715,0.2652124472540971,0.5576346480014674,0.4111933101033186,0.24606595399347736,0,0,0.4037835356801084
0,cluttered_rearrangement_pick,support_shift,5,0.0634371421487092,0.3446634731406583,0.1875137943497007,0.14732763958183973,0.20549074334859616,0.11893052026713127,0.32904739247871073,0.5617369141124692,0.47192342061309267,0.20946845120470786,0,0,0.38516042891656466
0,cluttered_rearrangement_pick,support_shift,6,0.03340893400432144,0.323195782329418,0.08141731458032408,0.15333337908765565,0.16084567637282265,0.19769763201663149,0.3436841124322264,0.5131679390491248,0.5396505270720636,0.2442884809486034,1,0,0.39326092814917973
0,cluttered_rearrangement_pick,support_shift,7,0.1635171753218293,0.3924905250984209,0.20725386552046635,0.07937150306023166,0.1777146778443587,0.1947641324757051,0.3266280561230524,0.5416663328246887,0.5710364869831731,0.21614418381597306,1,0,0.4420972408464631
0,cluttered_rearrangement_pick,support_shift,8,0.0,0.29682363138448076,0.20250891123073708,0.16097577576507613,0.18205847842964998,0.2257544454481689,0.40736251179996,0.5167635913755297,0.5711128365906996,0.23479718540805883,1,0,0.41301156415024365
0,cluttered_rearrangement_pick,support_shift,9,0.029215101132020818,0.3084866592311615,0.1657287216003621,0.11518379247842181,0.1383001605479402,0.18239571511200353,0.37479653946169195,0.5700404679383243,0.6498039833053979,0.25166801403051076,1,0,0.35548097905583437
0,cluttered_rearrangement_pick,support_shift,10,0.092787592575099,0.3248832888580129,0.2041846181839068,0.10453704228817443,0.15157575373070384,0.24815966352279015,0.1859733303895806,0.5680785587406904,0.5474851369587268,0.1749785252903878,1,0,0.3514112111351433
0,cluttered_rearrangement_pick,support_shift,11,0.0781262257161982,0.28527973093367326,0.12621504035935147,0.2096807943029179,0.17257910366218387,0.2065312770616535,0.30149980309247715,0.6032440280833983,0.47396912243466377,0.2318933322610201,0,0,0.3499714945729336
0,cluttered_rearrangement_pick,support_shift,12,0.07051735592812547,0.32483875137833584,0.20053158927431636,0.10984342292626309,0.14247119489473326,0.15431553568951295,0.44267125849061506,0.6121938356383343,0.589446436271531,0.34933579102280415,1,1,0.33211154604930243
0,cluttered_rearrangement_pick,support_shift,13,0.05786538460638392,0.2334483375865411,0.1465505491096011,0.11927128172254864,0.2282313934146306,0.17787352017109473,0.31530159172998623,0.5969710706733536,0.493331546872213,0.20048832566706026,0,0,0.43283066733494124
0,cluttered_rearrangement_pick,support_shift,14,0.10410549019192206,0.2932308405212228,0.1870008494528254,0.1480948436025488,0.14824449103153414,0.18444468169497427,0.26511515393407314,0.5258984932931987,0.49323767998217405,0.17342880744698833,0,0,0.4227819364587403
0,cluttered_rearrangement_pick,support_shift,15,0.0997824058928671,0.3861745067474307,0.17919573017268947,0.13436403606945235,0.17806565175769984,0.17181133294130432,0.2848508403418427,0.5290306309870069,0.5193448188979332,0.21561829111352557,1,0,0.42121237490548796
0,cluttered_rearrangement_pick,support_shift,16,0.0599262864386694,0.2490055012153558,0.16369408955586212,0.16045430138828382,0.20139292370741188,0.23518784731985762,0.31414596695846736,0.454635063226261,0.4493592741641812,0.19384521899103027,0,0,0.39601586111808823
0,cluttered_rearrangement_pick,support_shift,17,0.06574141204413508,0.38507666663290807,0.19446433557756904,0.08579114336799326,0.2219737982615174,0.11111909720811641,0.3223551438898481,0.5881660518090088,0.6016357421015085,0.18899699911789336,1,0,0.45297389192682386
0,cluttered_rearrangement_pick,support_shift,18,0.058982814362361594,0.3658663515754322,0.1496312931110335,0.14741128480317714,0.20332517518513263,0.190499292842162,0.2706568002071168,0.6568216606863025,0.5207785288111464,0.22320222619074878,1,0,0.46407443264687026
0,cluttered_rearrangement_pick,support_shift,19,0.0,0.3033552126155382,0.1464737464855213,0.10038078834280528,0.2244319298880807,0.23522435675634815,0.19502512315468779,0.5513782789930257,0.5036329602372724,0.221247634770292,1,0,0.3396035881874317
0,cluttered_rearrangement_pick,support_shift,20,0.0,0.3209013883189264,0.18194828077902064,0.09682567559409772,0.24172108243564872,0.19663258018912413,0.1830410532636706,0.5418652027428473,0.43017817937627,0.17435163421645322,0,0,0.36279881424858895
0,cluttered_rearrangement_pick,support_shift,21,0.09639372584182776,0.3367498946950508,0.14221132956230223,0.09713313138605548,0.18923521072322577,0.18787414891096038,0.2484272450735714,0.5861893581087909,0.510548821102054,0.35179385623104376,1,0,0.4408648018947806
0,cluttered_rearrangement_pick,support_shift,22,0.0585752155094963,0.35214539723644367,0.1459114309092851,0.1506782781519854,0.22842274620461084,0.19955369204261922,0.28983580152755034,0.5828103939816593,0.48262693304671606,0.21817571149181575,0,0,0.31447533511853143
0,cluttered_rearrangement_pick,support_shift,23,0.05148417893475116,0.32760843262807143,0.132696992677578,0.11197170169892089,0.2575090396817603,0.23857424510236921,0.36398595880139945,0.5586325686420225,0.536203783394417,0.28707145181293575,1,0,0.5510925771494671
0,cluttered_rearrangement_pick,support_shift,24,0.10864006158539152,0.28148801562457526,0.13014080341135173,0.14941261737278358,0.1829271206972299,0.1946957191124396,0.29859731478886925,0.5962703594299044,0.41596951454278064,0.31783366862293344,0,0,0.386361206508112
0,cluttered_rearrangement_pick,support_shift,25,0.07411255555858393,0.3022321233207427,0.1640588053536733,0.13014091498413932,0.1739682935541153,0.17591923624653413,0.34786289206564586,0.5874929861930134,0.5402993072213192,0.13401451934728564,1,0,0.3768714803077344
0,cluttered_rearrangement_pick,support_shift,26,0.0,0.3052192699143647,0.15350625515352234,0.1220848802063503,0.23425164628735012,0.20705980477637084,0.36121187104593133,0.5309834071618942,0.4957141759275011,0.2775277513711597,0,0,0.46629460391095867
0,cluttered_rearrangement_pick,support_shift,27,0.05261675485289455,0.27123632813664017,0.10477431179832222,0.12370996398726566,0.2273949769037687,0.23162127733864013,0.3569702399782889,0.5529016144529741,0.6138825710012926,0.2155888391646818,1,0,0.3954440155700152
0,cluttered_rearrangement_pick,support_shift,28,0.0,0.2679116191071273,0.17710604186715725,0.17069590955202785,0.2697428354387616,0.20589530256649557,0.3154104450927534,0.5575721198031655,0.6140111924544245,0.25161383574525814,1,0,0.483138584139527
0,cluttered_rearrangement_pick,support_shift,29,0.02331332602378721,0.3336448298312602,0.16726854126787913,0.1282290016203006,0.21157615413623168,0.14945587383459996,0.31603635228183236,0.6367029491519667,0.6138420203569722,0.20992907319748288,1,0,0.3587517137970303
0,cluttered_rearrangement_pick,support_shift,30,0.050219613697766105,0.3012608177531218,0.1805765357207862,0.14674163337187618,0.22746691626329674,0.13628929243591167,0.3954128451566411,0.5708188493800535,0.5504807463261543,0.362540061627557,1,1,0.4185363870626888
0,cluttered_rearrangement_pick,support_shift,31,0.10361434903449795,0.32697631878565114,0.1438964837389054,0.11054474436962547,0.2101356870412737,0.2387104133242186,0.3020106329733952,0.5844737689997126,0.5013666379433623,0.24552304938822225,1,0,0.42662408548444725
0,cluttered_rearrangement_pick,occlusion_shift,0,0.08593181404184617,0.01593012533101916,0.4484580533179332,0.17965792428317756,0.19657432388427357,0.279696480673522,0.3195777196993964,0.49572447860359115,0.6241482584469195,0.2241787007721735,1,0,0.42342587169018775
0,cluttered_rearrangement_pick,occlusion_shift,1,0.052876428152198326,0.012828265992943039,0.4103989321769852,0.12240717348636433,0.08897603505608667,0.23748774032316355,0.30702181928259337,0.4660857292154837,0.6021236180030115,0.22472587489435666,1,0,0.3898231739238447
0,cluttered_rearrangement_pick,occlusion_shift,2,0.07528050450783352,0.07166070744527651,0.3960555298424902,0.19168352768967223,0.17141415736300727,0.3370495535450678,0.2852649721676934,0.4086987589287169,0.6179923842148579,0.19631065958703775,1,0,0.35078955033232445
0,cluttered_rearrangement_pick,occlusion_shift,3,0.06746647101513505,0.03365340496043013,0.4425428843532403,0.26702322853204863,0.2046930770504363,0.3101445272564632,0.3061018639903327,0.5375341930911657,0.40994206019330426,0.27583167693850746,0,0,0.3515550783971706
0,cluttered_rearrangement_pick,occlusion_shift,4,0.06156626509845976,0.06073216460151508,0.44674519292830556,0.22641230513883412,0.24571492023249128,0.3399350051388102,0.3492065158425442,0.4380689333212317,0.5271621258176133,0.31276892574770393,1,1,0.44113993358834747
0,cluttered_rearrangement_pick,occlusion_shift,5,0.04215922180107102,0.0,0.38160075174599706,0.1857216473250918,0.2127528357591108,0.25005281901345494,0.3485721771634048,0.40654640510812007,0.5568831290681974,0.3363842479630517,1,1,0.3748505371049687
0,cluttered_rearrangement_pick,occlusion_shift,6,0.10723905638613918,0.08147830724382517,0.45406878018655417,0.19287887474167537,0.2741063805990078,0.3077558892049861,0.4535953967296483,0.37794951160212764,0.5485147664044471,0.3383515830795685,1,1,0.457229162757566
0,cluttered_rearrangement_pick,occlusion_shift,7,0.16454971964064374,0.0,0.46504406588282504,0.2162156862874969,0.16062592954142607,0.2535061606624117,0.38261327049633326,0.38038400771435643,0.649121976338097,0.3873384753645109,1,1,0.3641299235454546
0,cluttered_rearrangement_pick,occlusion_shift,8,0.12410600376138137,0.13315662973156786,0.45128155223018745,0.1736326241196243,0.22004388918206105,0.2877233499766822,0.3701340488092709,0.4894930665203994,0.5391646608238564,0.23866579698875545,1,0,0.4395161832903173
0,cluttered_rearrangement_pick,occlusion_shift,9,0.10181816828973217,0.061944563796632504,0.4771841093042628,0.22062174014043429,0.11267002089905456,0.30223624203679555,0.3348464894626013,0.4342206577133854,0.4775236429967866,0.34248583753360046,0,0,0.43670498135585395
0,cluttered_rearrangement_pick,occlusion_shift,10,0.09704682267996956,0.11051270220000604,0.37439111055330687,0.14572854775464802,0.17516438670148188,0.2786271731769012,0.3268443089217833,0.3667582592613462,0.4758162210070894,0.2935882822440877,0,0,0.3515175948105446
0,cluttered_rearrangement_pick,occlusion_shift,11,0.012528501064327943,0.0,0.45145959733245666,0.22480622070876385,0.18839053081390852,0.31220417479837254,0.40380346489633745,0.423768686746364,0.6164844855064238,0.29461052755410577,1,0,0.31215120979883415
0,cluttered_rearrangement_pick,occlusion_shift,12,0.1578905603641633,0.06650315578397362,0.4415725513648529,0.2472450897979098,0.17130110984597283,0.3184649728354078,0.4836996823244262,0.35831635679844115,0.5177032927593128,0.363279244592792,1,1,0.37956594707443597
0,cluttered_rearrangement_pick,occlusion_shift,13,0.09920857420441731,0.006177035006601411,0.3691345310705076,0.1562308274715909,0.1543906748711629,0.30206323179332273,0.2960185514393469,0.4733451774844965,0.45544970116715866,0.25145980997657336,0,0,0.32487351532100506
